47845382,4702 NW Ever Rd,34983,395000.0,2.0,3.0,1928.0,SINGLE_FAMILY,0.3
54858763,820 NW Greenwich Ct,34983,393500.0,3.0,3.0,2124.0,SINGLE_FAMILY,6098.0
67394711,656 NW Stanford Ln,34983,409900.0,2.0,3.0,1473.0,SINGLE_FAMILY,7405.0
103543727,686 SW Empire St,34983,465000.0,3.0,4.0,1969.0,SINGLE_FAMILY,10000.0
103560010,5444 NW Scepter Dr,34983,511900.0,3.0,4.0,2286.0,SINGLE_FAMILY,9904.0
47819075,102 NE Jardain Rd,34983,315000.0,2.0,3.0,1974.0,SINGLE_FAMILY,0.2699954086317723
103581109,1657 SE Harp Ln,34983,376900.0,2.0,3.0,1463.0,SINGLE_FAMILY,10000.0
47822803,603 SE Harborview Dr,34983,457000.0,2.0,3.0,1290.0,SINGLE_FAMILY,0.26000918273645546
54591329,432 NW Canterbury Ct,34983,435000.0,2.0,4.0,2364.0,SINGLE_FAMILY,8973.0
81407061,402 SW Duval Ave,34983,375000.0,2.0,3.0,1346.0,SINGLE_FAMILY,10000.0
2061985362,607 NE Waters Edge Ln #2102,34983,314935.0,3.0,3.0,1690.0,TOWNHOUSE,1742.0
47818251,354 E Prima Vista Blvd,34983,360000.0,2.0,4.0,1535.0,SINGLE_FAMILY,0.28999081726354453
66208262,726 SW Colleen Ave,34983,419000.0,2.0,3.0,1704.0,SINGLE_FAMILY,10000.0
103522619,1138 SW Airoso Blvd,34983,385165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10454.0
103606506,1741 SE Sandia Dr,34983,409999.0,2.0,4.0,1815.0,SINGLE_FAMILY,0.25
2056959684,608 NE Waters Edge Ln #2202,34983,335532.0,3.0,3.0,1690.0,TOWNHOUSE,1742.0
2060434845,637 NE Waters Edge Ln #1601,34983,379995.0,3.0,4.0,2235.0,TOWNHOUSE,3920.0
47846877,5399 NW Lamoore Ln,34983,485000.0,3.0,3.0,2045.0,SINGLE_FAMILY,0.3
2060617123,619 NE Waters Edge Ln #2104,34983,351994.0,3.0,3.0,1992.0,TOWNHOUSE,2178.0
47822668,417 SE Lamon Ln,34983,469000.0,2.0,3.0,1669.0,SINGLE_FAMILY,10000.0
47834329,722 NW Riverside Dr,34983,305000.0,2.0,3.0,1474.0,SINGLE_FAMILY,10000.0
47835464,358 NE Genesee Ave,34983,235000.0,0.0,3.0,1.0,SINGLE_FAMILY,10000.0
66208007,308 NW Friar St,34983,390000.0,2.0,4.0,2220.0,SINGLE_FAMILY,10000.0
66208230,389 NE Surfside Ave,34983,310000.0,2.0,3.0,1614.0,SINGLE_FAMILY,0.31000918273645545
103516153,312 SE Majestic Ter,34983,200000.0,0.0,0.0,,LOT,10018.0
103544810,320 NW Dearman St,34983,90000.0,3.0,4.0,2355.0,SINGLE_FAMILY,10018.0
103587187,5533 NW Thyer Cir,34983,110000.0,,,,SINGLE_FAMILY,10000.0
188510165,690 NE Waters Edge Ln,34983,309000.0,3.0,2.0,1354.0,TOWNHOUSE,1742.0
47825187,1692 SE Floresta Dr,34983,439900.0,2.0,3.0,2040.0,SINGLE_FAMILY,10000.0
47847908,226 NE Ardsley Dr,34983,137341.0,2.0,3.0,1166.0,SINGLE_FAMILY,0.2699954086317723
66210886,5261 NW Milner Dr,34983,639000.0,3.0,3.0,2293.0,SINGLE_FAMILY,0.4686868686868687
47825345,972 SE THORNHILL DR,34983,439900.0,2.0,4.0,2926.0,SINGLE_FAMILY,
47825666,1933 SE Franciscan St,34983,441000.0,2.0,3.0,1518.0,SINGLE_FAMILY,10000.0
47853843,674 SE Hidden River Dr,34983,550001.0,3.0,4.0,2919.0,SINGLE_FAMILY,0.45
81394103,673 SE Ron Rico Ter,34983,390000.0,2.0,3.0,1735.0,SINGLE_FAMILY,10000.0
188510593,5485 NW Pine Trail Cir,34983,380000.0,2.0,3.0,1365.0,SINGLE_FAMILY,4791.6
47819356,1125 SE Airoso Blvd,34983,308000.0,2.0,3.0,1304.0,SINGLE_FAMILY,10000.0
47819576,1241 SE Nancy Ln,34983,325000.0,2.0,3.0,1386.0,SINGLE_FAMILY,10000.0
47820789,1297 SE Floresta Dr,34983,365000.0,2.0,3.0,1487.0,SINGLE_FAMILY,0.25
47827038,249 SE Volkerts Ter,34983,324900.0,2.0,3.0,1118.0,SINGLE_FAMILY,10000.0
66216427,675 NE Little Kayak Point,34983,380000.0,2.0,4.0,1968.0,SINGLE_FAMILY,8712.0
103517767,643 NW Riverside Dr,34983,399165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
103544048,361 SE Fallon Dr,34983,370000.0,2.0,4.0,1414.0,SINGLE_FAMILY,10000.0
188510522,655 NE Waters Edge Ln,34983,346700.0,0.0,3.0,1992.0,LOT,2178.0
188510559,638 NE Waters Edge Ln,34983,350000.0,3.0,3.0,2232.0,TOWNHOUSE,2614.0
188510560,644 NE Waters Edge Ln,34983,404900.0,0.0,,,LOT,3920.0
47818832,844 SE Festivo Ct,34983,220200.0,2.0,3.0,990.0,SINGLE_FAMILY,10018.0
47820732,784 SE Atlantus Ave,34983,80000.0,2.0,3.0,1484.0,SINGLE_FAMILY,10000.0
47833725,599 SE Euclid Ln,34983,443000.0,2.0,3.0,1590.0,SINGLE_FAMILY,0.3199954086317723
47834308,572 NW Floresta Dr,34983,420000.0,2.0,3.0,1566.0,SINGLE_FAMILY,0.0
47835493,786 NE Jordan Ter,34983,420000.0,2.0,3.0,2239.0,SINGLE_FAMILY,10000.0
47848038,221 NE Faring Ave,34983,315000.0,2.0,2.0,1358.0,SINGLE_FAMILY,9838.0
103523132,842 SE Seahouse Dr,34983,100000.0,,,,SINGLE_FAMILY,10000.0
103545226,6217 NW Duke Cir,34983,103000.0,,,,LOT,10125.0
103565456,501 SW Colleen Ave,34983,101000.0,,,,SINGLE_FAMILY,0.32998163452708906
103604519,414 NW Airoso Blvd,34983,98000.0,,,,LOT,10019.0
47833722,567 SE Euclid Ln,34983,395000.0,3.0,3.0,1809.0,SINGLE_FAMILY,10000.0
103540504,5394 NW Rugby Dr,34983,95000.0,,,,SINGLE_FAMILY,10454.0
103608025,329 SW Duxbury Ave,34983,90000.0,,,,SINGLE_FAMILY,10000.0
2057214073,672 NE Waters Edge Ln #1505,34983,315723.0,3.0,3.0,1690.0,TOWNHOUSE,1742.0
2058062984,629 NW Riverside Dr,34983,400165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
47819000,124 NE Lobster Rd,34983,283000.0,1.0,2.0,1164.0,SINGLE_FAMILY,8360.0
47824936,641 SE Damask Ave,34983,360000.0,2.0,2.0,1364.0,SINGLE_FAMILY,10000.0
47827612,1631 SE Sandia Dr,34983,260000.0,2.0,3.0,1452.0,SINGLE_FAMILY,10000.0
47845265,5437 NW Edgewater Ave,34983,200000.0,2.0,3.0,1528.0,SINGLE_FAMILY,10000.0
47847797,374 NE Jonquil St,34983,305000.0,2.0,3.0,1389.0,SINGLE_FAMILY,8799.12
47818206,409 S Naranja Ave,34983,389990.0,2.0,3.0,1817.0,SINGLE_FAMILY,0.32139999999999996
47819708,224 SE Twig Ave,34983,285000.0,2.0,2.0,925.0,SINGLE_FAMILY,10000.0
47820446,808 SE Celtic Ave,34983,346000.0,2.0,3.0,1421.0,SINGLE_FAMILY,10000.0
81405734,5210 NW Bengal St,34983,567500.0,2.0,4.0,2310.0,SINGLE_FAMILY,0.26000918273645546
47836861,629 SW Lakehurst Dr,34983,355000.0,2.0,3.0,1560.0,SINGLE_FAMILY,10000.0
47835064,501 NW Salina Ter,34983,343000.0,2.0,3.0,1379.0,SINGLE_FAMILY,0.25
66210879,5311 NW Alter Ct,34983,442000.0,2.0,3.0,2066.0,SINGLE_FAMILY,0.3399908172635445
2061253602,638 NE Waters Edge Ln #2303,34983,349995.0,3.0,3.0,2232.0,TOWNHOUSE,2614.0
2061988258,655 NE Waters Edge Ln #1604,34983,346635.0,3.0,3.0,1992.0,TOWNHOUSE,2178.0
47833834,957 SE Odonnell Ln,34983,210000.0,2.0,2.0,988.0,SINGLE_FAMILY,10000.0
47834331,782 NW Riverside Dr,34983,368000.0,2.0,3.0,1863.0,SINGLE_FAMILY,10000.0
66206143,473 SE Thornhill Dr,34983,385000.0,2.0,3.0,1814.0,SINGLE_FAMILY,10000.0
96748828,582 NW Selvitz Rd,34983,319000.0,,,,LOT,10000.0
47827983,451 SE Tray Ter,34983,285000.0,2.0,3.0,1236.0,SINGLE_FAMILY,10001.376
47835081,562 NW Sagamore Ter,34983,289000.0,2.0,3.0,1306.0,SINGLE_FAMILY,10000.0
103567373,751 NW Riverside Dr,34983,95100.0,,,,SINGLE_FAMILY,10000.0
47822677,471 SE Lamon Ln,34983,240000.0,2.0,3.0,2058.0,SINGLE_FAMILY,10001.0
47827588,1688 SE Sandia Dr,34983,315000.0,2.0,3.0,1380.0,SINGLE_FAMILY,10000.0
47836012,605 NW Marion Ave,34983,385000.0,2.0,3.0,1128.0,SINGLE_FAMILY,10000.0
81401101,409 SE Justine Ter,34983,385000.0,2.0,3.0,1433.0,SINGLE_FAMILY,10000.0
103606680,567 NW Conover St,34983,98500.0,,,,LOT,10001.376
188510169,758 NE Hawks Ridge Way,34983,315000.0,3.0,3.0,1767.0,TOWNHOUSE,2613.0
2059733099,0 SW Butler Ave,34983,417500.0,2.0,4.0,1867.0,SINGLE_FAMILY,0.27548209366391185
2071786387,752 NE Hawks Ridge Way,34983,315000.0,3.0,3.0,1781.0,TOWNHOUSE,2614.0
47825197,1697 SE Floresta Dr,34983,370000.0,2.0,3.0,1795.0,SINGLE_FAMILY,0.0
47836778,595 SW Prado Ave,34983,300000.0,2.0,3.0,1128.0,SINGLE_FAMILY,10000.0
47836879,1118 SW Heather St,34983,322000.0,2.0,3.0,1188.0,SINGLE_FAMILY,10000.0
47846251,708 SW Ravenswood Ln,34983,330000.0,2.0,3.0,1316.0,SINGLE_FAMILY,10018.8
103536955,295 SW Grove Ave,34983,108000.0,,,,LOT,10018.8
103553855,1284 SE Nancy Ln,34983,396000.0,2.0,4.0,1844.0,SINGLE_FAMILY,10000.0
188510520,643 NE Waters Edge Ln,34983,312400.0,3.0,3.0,1690.0,TOWNHOUSE,1742.0
47822052,379 SW Fairway Ave,34983,345000.0,2.0,3.0,1254.0,SINGLE_FAMILY,10000.0
47827079,322 SE Volkerts Ter,34983,275000.0,2.0,2.0,974.0,SINGLE_FAMILY,10000.0
47823079,577 SE Maple Ter,34983,300000.0,2.0,2.0,1179.0,SINGLE_FAMILY,10000.0
47835848,643 SW Dolores Ave,34983,200000.0,2.0,2.0,1188.0,SINGLE_FAMILY,10000.0
47845502,6906 NW Hershy Cir,34983,380000.0,2.0,3.0,1600.0,SINGLE_FAMILY,0.25
66205022,167 SW Grove Ave,34983,420000.0,3.0,4.0,2240.0,SINGLE_FAMILY,10000.0
103540800,1035 SE Coral Reef St,34983,200000.0,0.0,0.0,,LOT,0.2799816345270891
47848034,444 NE Solida Cir,34983,195000.0,2.0,2.0,888.0,SINGLE_FAMILY,10000.0
81386596,120 NW Doreen St,34983,390000.0,2.0,3.0,1410.0,SINGLE_FAMILY,10000.0
188510524,667 NE Waters Edge Ln,34983,383000.0,3.0,4.0,2235.0,TOWNHOUSE,3485.0
47847808,362 NE Surrey St,34983,200100.0,2.0,2.0,1306.0,SINGLE_FAMILY,8799.0
66204840,1142 SE Floresta Dr,34983,405000.0,3.0,4.0,2368.0,SINGLE_FAMILY,10000.0
251240527,6320 NW Northwood Loop,34983,410000.0,2.0,4.0,1867.0,SINGLE_FAMILY,6098.4
47819732,181 SE Fallon Dr,34983,315000.0,2.0,3.0,1452.0,SINGLE_FAMILY,10000.0
47821306,1149 SW Jumper St,34983,296500.0,2.0,2.0,912.0,SINGLE_FAMILY,10000.0
47827105,1654 SE Fallon Dr,34983,450000.0,2.0,3.0,1773.0,SINGLE_FAMILY,0.25
47833867,331 SE Crosspoint Dr,34983,347000.0,2.0,2.0,1350.0,SINGLE_FAMILY,10000.0
47848187,402 NE Elmore St,34983,290000.0,2.0,2.0,925.0,SINGLE_FAMILY,0.25
66210086,6859 NW Dragon St,34983,459900.0,3.0,4.0,2678.0,SINGLE_FAMILY,10000.0
103548422,626 SW Ester Ave,34983,386165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
103601074,773 NW Orchid St,34983,415000.0,2.0,4.0,1955.0,SINGLE_FAMILY,10000.0
2056832936,643 NE Waters Edge Ln #1602,34983,312317.0,3.0,3.0,1690.0,TOWNHOUSE,1742.0
2056833029,667 NE Waters Edge Ln #1606,34983,382950.0,3.0,4.0,2235.0,TOWNHOUSE,3485.0
47820465,782 SE Celtic Ave,34983,315000.0,5.0,3.0,1269.0,SINGLE_FAMILY,10000.0
47820505,707 SE Chaloupe Ave,34983,324000.0,2.0,2.0,1506.0,SINGLE_FAMILY,0.26000918273645546
47827584,1689 SE Harp Ln,34983,360000.0,2.0,3.0,1869.0,SINGLE_FAMILY,10000.0
47835227,231 NW Floresta Dr,34983,251000.0,2.0,2.0,938.0,SINGLE_FAMILY,10000.0
47835419,221 NE Sagamore Ter,34983,585000.0,2.0,3.0,1560.0,SINGLE_FAMILY,0.0
66219696,479 NE Canoe Park Cir,34983,380000.0,2.0,3.0,2188.0,SINGLE_FAMILY,7405.0
103530539,737 SE Fallon Dr,34983,423900.0,3.0,5.0,1984.0,SINGLE_FAMILY,10324.0
103576875,5427 NW Edgewater Ave,34983,95000.0,,,,SINGLE_FAMILY,10454.0
47835948,102 NW Peach St,34983,364900.0,2.0,3.0,1583.0,SINGLE_FAMILY,0.31565656565656564
54858782,841 NW Greenwich Ct,34983,359000.0,2.0,3.0,1604.0,SINGLE_FAMILY,7100.0
66205697,708 SE Lansdowne Ave,34983,400000.0,2.0,4.0,2128.0,SINGLE_FAMILY,10000.0
103519228,4958 NW Flintstone Ave,34983,95000.0,0.0,,,LOT,10000.0
103582493,156 NW Hibiscus St,34983,383165.0,0.0,,,LOT,0.28999081726354453
47833941,533 SE Keyes St,34983,300000.0,2.0,3.0,2223.0,SINGLE_FAMILY,0.35
47853862,758 SE Hidden River Dr,34983,419000.0,2.0,3.0,2056.0,SINGLE_FAMILY,0.41999540863177226
103524732,1697 SE Chello Ln,34983,409900.0,,,,SINGLE_FAMILY,10000.0
103564719,6003 NW Huey Ct,34983,599900.0,3.0,4.0,2456.0,SINGLE_FAMILY,0.26000918273645546
103573880,110 SW Fairview Ave,34983,383165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
103587629,742 NW Riverside Dr,34983,95100.0,,,,SINGLE_FAMILY,10000.0
47825207,1612 SE Mistletoe St,34983,401000.0,2.0,3.0,1612.0,SINGLE_FAMILY,10000.0
47836790,587 SW Lakehurst Dr,34983,300000.0,2.0,3.0,1015.0,SINGLE_FAMILY,10000.0
103603334,432 SW Peach St,34983,450000.0,2.0,4.0,1874.0,SINGLE_FAMILY,0.0
308928401,6205 NW Regent St,34983,378000.0,2.0,3.0,1801.0,SINGLE_FAMILY,0.0
47818616,125 SE Solaz Ave,34983,275500.0,1.0,3.0,1162.0,SINGLE_FAMILY,8470.0
47820125,1117 SE Preston Ln,34983,355000.0,2.0,3.0,1785.0,SINGLE_FAMILY,10001.376
47834058,543 SE Calmoso Dr,34983,140000.0,2.0,2.0,1218.0,SINGLE_FAMILY,10000.0
47834159,341 NW Granadeer St,34983,340000.0,2.0,3.0,988.0,SINGLE_FAMILY,0.0
47835014,325 NW Fairfax Ave,34983,200000.0,2.0,2.0,894.0,SINGLE_FAMILY,9752.0
47836492,318 SW Violet Ave,34983,165000.0,2.0,3.0,1624.0,SINGLE_FAMILY,10000.0
81400858,1609 SE Pleasantview St,34983,385000.0,2.0,3.0,1917.0,SINGLE_FAMILY,10000.0
103568047,214 SW Grove Ave,34983,100000.0,,,,SINGLE_FAMILY,10000.0
103569220,126 NW Heather St,34983,500000.0,3.0,4.0,2342.0,SINGLE_FAMILY,10000.0
2058195057,514 NW Marion Ave,34983,383165.0,2.0,4.0,1828.0,SINGLE_FAMILY,0.28999081726354453
47827039,261 SE Volkerts Ter,34983,425000.0,2.0,3.0,1747.0,SINGLE_FAMILY,10000.0
47834687,411 NW Sherbrooke Ave,34983,290500.0,2.0,2.0,957.0,SINGLE_FAMILY,10000.0
47845534,6461 NW Friendly Cir,34983,444900.0,2.0,3.0,1727.0,SINGLE_FAMILY,10000.0
66205010,380 SW Todd Ave,34983,344000.0,2.0,3.0,1318.0,SINGLE_FAMILY,10000.0
103539305,349 SE Husted Ter,34983,96000.0,,,,SINGLE_FAMILY,10000.0
103549813,341 NW Prima Vista Blvd,34983,75000.0,,,,LOT,0.0
103600550,441 NW Fairfax Ave,34983,318000.0,2.0,3.0,1243.0,SINGLE_FAMILY,10000.0
103606220,1346 SE Floresta Dr,34983,357000.0,2.0,3.0,1552.0,SINGLE_FAMILY,10000.0
338682882,674 SE Picasso Ave,34983,331990.0,2.0,2.0,1239.0,SINGLE_FAMILY,10000.0
2057679596,414 NE Mainsail Ave,34983,310990.0,2.0,2.0,1239.0,SINGLE_FAMILY,10454.0
47818201,410 SE Gasparilla Ave,34983,450000.0,3.0,4.0,2902.0,SINGLE_FAMILY,0.28999081726354453
47834968,212 NW Archer Ave,34983,145195.0,2.0,3.0,1125.0,SINGLE_FAMILY,10000.0
47836294,510 NW Billiar Ave,34983,325000.0,2.0,3.0,1540.0,SINGLE_FAMILY,10000.0
47845077,6877 NW Brookhaven Ave,34983,384000.0,2.0,3.0,1539.0,SINGLE_FAMILY,10000.0
103519222,1689 SE Chello Ln,34983,93780.0,,,,SINGLE_FAMILY,0.0
103606359,684 NW Treemont Ave,34983,383165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
188510583,5585 NW Pine Trail Cir,34983,405000.0,2.0,3.0,1723.0,SINGLE_FAMILY,4792.0
47821367,1191 SW Curtis St,34983,295000.0,2.0,3.0,1124.0,SINGLE_FAMILY,10000.0
47834873,698 NW Archer Ave,34983,360000.0,2.0,4.0,1808.0,SINGLE_FAMILY,0.0
47836424,351 SW Butler Ave,34983,388000.0,2.0,3.0,1911.0,SINGLE_FAMILY,10000.0
103525795,2071 SE Benedictine St,34983,465000.0,3.0,4.0,2322.0,SINGLE_FAMILY,10000.0
103531701,101 SE Manly Ave,34983,310000.0,,,,LOT,0.26
103554832,600 NW Selvitz Rd,34983,98000.0,,,,SINGLE_FAMILY,10000.0
103606190,127 NE Floresta Dr,34983,320000.0,,,,SINGLE_FAMILY,0.48999081726354454
251240262,6385 NW Northwood Loop,34983,407500.0,2.0,4.0,1867.0,SINGLE_FAMILY,5968.0
47820002,401 SE Wallace Ter,34983,310000.0,2.0,2.0,1296.0,SINGLE_FAMILY,10454.0
103559066,729 SW Lakehurst Dr,34983,383165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
103567479,561 SE Capon Ter,34983,180000.0,,,,SINGLE_FAMILY,0.4599862258953168
47825452,662 SE Starfish Ave,34983,412000.0,2.0,3.0,1518.0,SINGLE_FAMILY,10000.0
47827599,471 SE Ron Rico Ter,34983,445000.0,2.0,3.0,1834.0,SINGLE_FAMILY,10000.0
47847874,301 NE Surrey St,34983,300000.0,2.0,3.0,1166.0,SINGLE_FAMILY,0.0
103563105,114 SW Duval Ave,34983,97000.0,,,,LOT,0.0
2057961285,402 NE Mainsail Ave,34983,319990.0,2.0,3.0,1243.0,SINGLE_FAMILY,10000.0
47822684,458 SE Lamon Ln,34983,365000.0,2.0,3.0,1496.0,SINGLE_FAMILY,10000.0
47827639,1657 SE Shepard Ln,34983,359500.0,2.0,3.0,1610.0,SINGLE_FAMILY,10000.0
47833714,502 SE Floresta Dr,34983,350000.0,2.0,2.0,1546.0,SINGLE_FAMILY,0.31000918273645545
47845069,5716 NW North Macedo Blvd,34983,420000.0,2.0,3.0,1800.0,SINGLE_FAMILY,10000.0
70406388,1352 SE Manth Ln,34983,380000.0,2.0,4.0,2078.0,SINGLE_FAMILY,10000.0
82629404,199 SW Exmore Ave,34983,420000.0,2.0,4.0,1972.0,SINGLE_FAMILY,0.3
103540053,666 SW Heather St,34983,85000.0,,,,LOT,10000.0
338683395,634 SW Ester Ave,34983,388165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
66204740,1244 SE Naples Ln,34983,360000.0,2.0,3.0,1340.0,SINGLE_FAMILY,0.0
66208123,534 NW Archer Ave,34983,375000.0,2.0,3.0,1228.0,SINGLE_FAMILY,0.0
47822854,652 SE Degan Dr,34983,476000.0,2.0,3.0,1428.0,SINGLE_FAMILY,9564.0
103570280,456 SE Skipper Ln,34983,475000.0,2.0,3.0,2000.0,SINGLE_FAMILY,10000.0
103576203,372 SE Volkerts Ter,34983,329400.0,2.0,3.0,1549.0,LOT,10000.0
103603230,1281 SE Airoso Blvd,34983,385165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
47833751,620 SE Clifton Ln,34983,282000.0,2.0,2.0,894.0,SINGLE_FAMILY,10000.0
47834132,313 NW Dorchester St,34983,362000.0,2.0,3.0,1208.0,SINGLE_FAMILY,0.0
70406378,190 SE Crosspoint Dr,34983,415000.0,3.0,3.0,2040.0,SINGLE_FAMILY,10000.0
47821210,515 SW Duval Ave,34983,410000.0,2.0,3.0,1438.0,SINGLE_FAMILY,10000.0
47819415,1119 SE Odonnell Ln,34983,195000.0,2.0,2.0,972.0,SINGLE_FAMILY,10000.0
47834647,522 NW Avens St,34983,345000.0,2.0,3.0,1336.0,SINGLE_FAMILY,10000.0
47820096,1144 SE Clifton Ln,34983,345000.0,2.0,3.0,1560.0,SINGLE_FAMILY,10000.0
47823024,712 SE Whitehurst Ave,34983,355000.0,2.0,3.0,1536.0,SINGLE_FAMILY,10000.0
47833820,916 SE Proctor Ln,34983,399900.0,2.0,4.0,1682.0,SINGLE_FAMILY,10000.0
103525476,6398 NW Regal Cir,34983,113000.0,,,,LOT,0.3599862258953168
2057321425,372 Volkerts Ter,34983,329326.0,2.0,3.0,1549.0,SINGLE_FAMILY,10000.0
47835653,633 NE Larkspur Ln,34983,255000.0,2.0,3.0,2319.0,SINGLE_FAMILY,10000.0
103522627,972 SE Candle Ave,34983,386165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
103520739,1402 SE Sandia Dr,34983,450000.0,3.0,4.0,2232.0,SINGLE_FAMILY,10000.0
338682139,1618 SE Harp Ln,34983,365000.0,2.0,3.0,1552.0,SINGLE_FAMILY,10018.0
47818467,180 SE Celestia Ct,34983,300000.0,1.0,2.0,1211.0,SINGLE_FAMILY,9338.0
47820129,1159 SE Preston Ln,34983,275000.0,2.0,3.0,1075.0,SINGLE_FAMILY,10000.0
47821713,1402 SW Empire St,34983,299900.0,2.0,2.0,925.0,SINGLE_FAMILY,10000.0
47821875,264 SW Todd Ave,34983,330000.0,2.0,3.0,1100.0,SINGLE_FAMILY,10000.0
47835378,702 NE Lanfair St,34983,290000.0,3.0,3.0,1646.0,SINGLE_FAMILY,0.27653810835629017
66204849,719 SE Albatross Ave,34983,459900.0,2.0,3.0,1727.0,SINGLE_FAMILY,10000.0
70411246,5180 NW Newark Ln,34983,450000.0,6.0,4.0,2294.0,SINGLE_FAMILY,10019.0
103570596,1273 SW Byron St,34983,424900.0,2.0,4.0,1755.0,SINGLE_FAMILY,10000.0
103590394,663 NE Moss Rose Pl,34983,495000.0,3.0,5.0,2968.0,SINGLE_FAMILY,9148.0
103592370,772 NW Bayard Ave,34983,344000.0,2.0,3.0,1284.0,SINGLE_FAMILY,10000.0
188510647,5520 NW Pine Trail Cir,34983,445000.0,3.0,4.0,2509.0,SINGLE_FAMILY,5663.0
338682043,1289 SE Airoso Blvd,34983,386165.0,2.0,4.0,1828.0,SINGLE_FAMILY,0.26000918273645546
2082996327,416 S Naranja Ave,34983,550000.0,2.0,4.0,1598.0,SINGLE_FAMILY,0.32998163452708906
47819818,367 SE Faith Ter,34983,260000.0,2.0,2.0,912.0,SINGLE_FAMILY,10000.0
47834951,333 NW Curtis St,34983,277000.0,2.0,3.0,1818.0,SINGLE_FAMILY,10000.0
47835570,382 NE Gulfstream Ave,34983,360000.0,2.0,3.0,1714.0,SINGLE_FAMILY,10078.0
103525845,790 NW Rainbow St,34983,95500.0,2.0,3.0,1552.0,SINGLE_FAMILY,0.2599862258953168
47819987,1581 SE Sutton St,34983,348000.0,2.0,3.0,1160.0,SINGLE_FAMILY,10000.0
